"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q3",10.61575,
"DNK","UNEMP","TOT","PC_LF","Q","1993-Q4",10.80987,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q1",7.830762,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q2",8.138783,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q3",7.920571,
"DNK","UNEMP","TOT","PC_LF","Q","1994-Q4",8.181783,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q1",7.377853,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q2",7.25937,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q3",7.029352,
"DNK","UNEMP","TOT","PC_LF","Q","1995-Q4",6.772635,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q1",7.120666,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q2",7.157076,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q3",6.830669,
"DNK","UNEMP","TOT","PC_LF","Q","1996-Q4",6.429093,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q1",6.77304,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q2",5.756327,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q3",6.124464,
"DNK","UNEMP","TOT","PC_LF","Q","1997-Q4",5.941653,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q1",5.710053,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q2",5.429047,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q3",5.756269,
"DNK","UNEMP","TOT","PC_LF","Q","1998-Q4",5.077828,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q1",5.345724,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q2",5.424995,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q3",5.696885,
"DNK","UNEMP","TOT","PC_LF","Q","1999-Q4",5.880589,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q1",5.057131,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q2",4.728152,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q3",4.360984,
"DNK","UNEMP","TOT","PC_LF","Q","2000-Q4",4.354089,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q1",4.671418,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q2",4.385261,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q3",4.580976,
"DNK","UNEMP","TOT","PC_LF","Q","2001-Q4",4.783669,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q1",4.385401,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q2",4.482108,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q3",4.741947,
"DNK","UNEMP","TOT","PC_LF","Q","2002-Q4",4.737653,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q1",4.992986,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q2",5.625355,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q3",5.415626,
"DNK","UNEMP","TOT","PC_LF","Q","2003-Q4",5.591087,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q1",5.718874,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q2",5.415824,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q3",5.626577,
"DNK","UNEMP","TOT","PC_LF","Q","2004-Q4",5.2653,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q1",5.383061,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q2",4.992388,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q3",4.700534,
"DNK","UNEMP","TOT","PC_LF","Q","2005-Q4",4.244622,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q1",4.202476,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q2",4.063522,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q3",3.61164,
"DNK","UNEMP","TOT","PC_LF","Q","2006-Q4",3.708482,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q1",4.058319,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q2",3.716901,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q3",3.918195,
"DNK","UNEMP","TOT","PC_LF","Q","2007-Q4",3.501992,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q1",3.470898,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q2",3.474497,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q3",3.689622,
"DNK","UNEMP","TOT","PC_LF","Q","2008-Q4",4.090159,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q1",5.30071,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q2",6.54725,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q3",6.613737,
"DNK","UNEMP","TOT","PC_LF","Q","2009-Q4",7.197173,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q1",7.74517,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q2",7.821822,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q3",7.548912,
"DNK","UNEMP","TOT","PC_LF","Q","2010-Q4",7.869834,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q1",7.958982,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q2",7.528105,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q3",7.573287,
"DNK","UNEMP","TOT","PC_LF","Q","2011-Q4",8.017591,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q1",7.77331,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q2",8.264634,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q3",7.765746,
"DNK","UNEMP","TOT","PC_LF","Q","2012-Q4",7.386794,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q1",7.546382,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q2",7.510948,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q3",7.410287,
"DNK","UNEMP","TOT","PC_LF","Q","2013-Q4",7.068615,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q1",7.061779,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q2",6.811234,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q3",6.996374,
"DNK","UNEMP","TOT","PC_LF","Q","2014-Q4",6.83539,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q1",6.335286,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q2",6.350259,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q3",6.29868,
"DNK","UNEMP","TOT","PC_LF","Q","2015-Q4",6.126744,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q1",5.975688,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q2",6.036203,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q3",6.031958,
"DNK","UNEMP","TOT","PC_LF","Q","2016-Q4",5.912836,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q1",6.101683,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q2",5.882503,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q3",5.959658,
"DNK","UNEMP","TOT","PC_LF","Q","2017-Q4",5.391104,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q1",5.167337,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q2",5.169429,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q3",4.920246,
"DNK","UNEMP","TOT","PC_LF","Q","2018-Q4",5.265265,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q1",5.067872,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q2",4.913785,
"DNK","UNEMP","TOT","PC_LF","Q","2019-Q3",4.914307,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q1",8.77609,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q2",9.128985,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q3",8.686189,
"DNK","UNEMP","WOMEN","PC_LF","Q","1990-Q4",9.205694,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q1",9.801191,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q2",10.19682,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q3",9.695998,
"DNK","UNEMP","WOMEN","PC_LF","Q","1991-Q4",10.27611,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q1",9.691533,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q2",10.09478,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q3",9.576167,
"DNK","UNEMP","WOMEN","PC_LF","Q","1992-Q4",10.16632,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q1",10.89687,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q2",11.364,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q3",10.75077,
"DNK","UNEMP","WOMEN","PC_LF","Q","1993-Q4",11.43247,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q1",8.823565,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q2",9.235135,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q3",8.686491,
"DNK","UNEMP","WOMEN","PC_LF","Q","1994-Q4",9.288384,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q1",8.283736,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q2",8.903728,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q3",8.340848,
"DNK","UNEMP","WOMEN","PC_LF","Q","1995-Q4",7.408411,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q1",7.92102,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q2",8.64956,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q3",8.447023,
"DNK","UNEMP","WOMEN","PC_LF","Q","1996-Q4",7.781399,
"DNK","UNEMP","WOMEN","PC_LF","Q","1997-Q1",8.470708,
"DNK","UNEMP","WOMEN","PC_LF","Q","1997-Q2",6.70163,
"DNK","UNEMP","WOMEN","PC_LF","Q","1997-Q3",7.71066,
"DNK","UNEMP","WOMEN","PC_LF","Q","1997-Q4",7.57613,
"DNK","UNEMP","WOMEN","PC_LF","Q","1998-Q1",7.122039,
"DNK","UNEMP","WOMEN","PC_LF","Q","1998-Q2",6.715199,
"DNK","UNEMP","WOMEN","PC_LF","Q","1998-Q3",7.034356,
"DNK","UNEMP","WOMEN","PC_LF","Q","1998-Q4",5.688173,
"DNK","UNEMP","WOMEN","PC_LF","Q","1999-Q1",6.431139,
"DNK","UNEMP","WOMEN","PC_LF","Q","1999-Q2",6.350475,
"DNK","UNEMP","WOMEN","PC_LF","Q","1999-Q3",6.569518,
"DNK","UNEMP","WOMEN","PC_LF","Q","1999-Q4",6.837567,
"DNK","UNEMP","WOMEN","PC_LF","Q","2000-Q1",5.478079,
"DNK","UNEMP","WOMEN","PC_LF","Q","2000-Q2",5.337596,
"DNK","UNEMP","WOMEN","PC_LF","Q","2000-Q3",5.23111,
"DNK","UNEMP","WOMEN","PC_LF","Q","2000-Q4",4.946191,
"DNK","UNEMP","WOMEN","PC_LF","Q","2001-Q1",5.177645,
"DNK","UNEMP","WOMEN","PC_LF","Q","2001-Q2",5.11773,
"DNK","UNEMP","WOMEN","PC_LF","Q","2001-Q3",4.999422,
"DNK","UNEMP","WOMEN","PC_LF","Q","2001-Q4",5.04574,
"DNK","UNEMP","WOMEN","PC_LF","Q","2002-Q1",4.662725,
"DNK","UNEMP","WOMEN","PC_LF","Q","2002-Q2",4.608978,
"DNK","UNEMP","WOMEN","PC_LF","Q","2002-Q3",5.260535,
"DNK","UNEMP","WOMEN","PC_LF","Q","2002-Q4",5.35265,
"DNK","UNEMP","WOMEN","PC_LF","Q","2003-Q1",5.909695,
"DNK","UNEMP","WOMEN","PC_LF","Q","2003-Q2",6.074574,
"DNK","UNEMP","WOMEN","PC_LF","Q","2003-Q3",5.954009,
"DNK","UNEMP","WOMEN","PC_LF","Q","2003-Q4",6.313479,
"DNK","UNEMP","WOMEN","PC_LF","Q","2004-Q1",6.440819,
"DNK","UNEMP","WOMEN","PC_LF","Q","2004-Q2",5.71187,
"DNK","UNEMP","WOMEN","PC_LF","Q","2004-Q3",5.724033,
"DNK","UNEMP","WOMEN","PC_LF","Q","2004-Q4",6.093134,
"DNK","UNEMP","WOMEN","PC_LF","Q","2005-Q1",5.596025,
"DNK","UNEMP","WOMEN","PC_LF","Q","2005-Q2",5.823222,
"DNK","UNEMP","WOMEN","PC_LF","Q","2005-Q3",5.274686,
"DNK","UNEMP","WOMEN","PC_LF","Q","2005-Q4",4.428148,
"DNK","UNEMP","WOMEN","PC_LF","Q","2006-Q1",4.959277,
"DNK","UNEMP","WOMEN","PC_LF","Q","2006-Q2",4.718381,
"DNK","UNEMP","WOMEN","PC_LF","Q","2006-Q3",4.199023,
"DNK","UNEMP","WOMEN","PC_LF","Q","2006-Q4",4.250328,
"DNK","UNEMP","WOMEN","PC_LF","Q","2007-Q1",4.542568,
"DNK","UNEMP","WOMEN","PC_LF","Q","2007-Q2",4.133532,
"DNK","UNEMP","WOMEN","PC_LF","Q","2007-Q3",4.283328,
"DNK","UNEMP","WOMEN","PC_LF","Q","2007-Q4",3.826622,
"DNK","UNEMP","WOMEN","PC_LF","Q","2008-Q1",3.798227,
"DNK","UNEMP","WOMEN","PC_LF","Q","2008-Q2",4.130874,
"DNK","UNEMP","WOMEN","PC_LF","Q","2008-Q3",4.284996,
"DNK","UNEMP","WOMEN","PC_LF","Q","2008-Q4",4.078957,
"DNK","UNEMP","WOMEN","PC_LF","Q","2009-Q1",4.757815,
"DNK","UNEMP","WOMEN","PC_LF","Q","2009-Q2",5.915609,
"DNK","UNEMP","WOMEN","PC_LF","Q","2009-Q3",5.651886,
"DNK","UNEMP","WOMEN","PC_LF","Q","2009-Q4",6.367093,
"DNK","UNEMP","WOMEN","PC_LF","Q","2010-Q1",6.111819,
"DNK","UNEMP","WOMEN","PC_LF","Q","2010-Q2",6.264826,
"DNK","UNEMP","WOMEN","PC_LF","Q","2010-Q3",7.108445,
"DNK","UNEMP","WOMEN","PC_LF","Q","2010-Q4",7.569304,
"DNK","UNEMP","WOMEN","PC_LF","Q","2011-Q1",7.583234,
"DNK","UNEMP","WOMEN","PC_LF","Q","2011-Q2",7.068131,
"DNK","UNEMP","WOMEN","PC_LF","Q","2011-Q3",7.636174,
"DNK","UNEMP","WOMEN","PC_LF","Q","2011-Q4",8.198475,
"DNK","UNEMP","WOMEN","PC_LF","Q","2012-Q1",7.796203,
"DNK","UNEMP","WOMEN","PC_LF","Q","2012-Q2",8.276375,
"DNK","UNEMP","WOMEN","PC_LF","Q","2012-Q3",7.563875,
"DNK","UNEMP","WOMEN","PC_LF","Q","2012-Q4",7.5225,
"DNK","UNEMP","WOMEN","PC_LF","Q","2013-Q1",7.631695,
"DNK","UNEMP","WOMEN","PC_LF","Q","2013-Q2",8.041884,
"DNK","UNEMP","WOMEN","PC_LF","Q","2013-Q3",7.251679,
"DNK","UNEMP","WOMEN","PC_LF","Q","2013-Q4",7.772018,
"DNK","UNEMP","WOMEN","PC_LF","Q","2014-Q1",7.464767,
"DNK","UNEMP","WOMEN","PC_LF","Q","2014-Q2",7.317689,
"DNK","UNEMP","WOMEN","PC_LF","Q","2014-Q3",6.991018,
"DNK","UNEMP","WOMEN","PC_LF","Q","2014-Q4",6.801277,
"DNK","UNEMP","WOMEN","PC_LF","Q","2015-Q1",6.463686,
"DNK","UNEMP","WOMEN","PC_LF","Q","2015-Q2",6.587034,
"DNK","UNEMP","WOMEN","PC_LF","Q","2015-Q3",6.68724,
"DNK","UNEMP","WOMEN","PC_LF","Q","2015-Q4",6.375477,
"DNK","UNEMP","WOMEN","PC_LF","Q","2016-Q1",6.366892,
"DNK","UNEMP","WOMEN","PC_LF","Q","2016-Q2",6.189803,
"DNK","UNEMP","WOMEN","PC_LF","Q","2016-Q3",6.669307,
"DNK","UNEMP","WOMEN","PC_LF","Q","2016-Q4",6.294122,
"DNK","UNEMP","WOMEN","PC_LF","Q","2017-Q1",6.089824,
"DNK","UNEMP","WOMEN","PC_LF","Q","2017-Q2",6.23244,
"DNK","UNEMP","WOMEN","PC_LF","Q","2017-Q3",6.148299,
"DNK","UNEMP","WOMEN","PC_LF","Q","2017-Q4",5.748752,
"DNK","UNEMP","WOMEN","PC_LF","Q","2018-Q1",5.617141,
"DNK","UNEMP","WOMEN","PC_LF","Q","2018-Q2",5.34363,
"DNK","UNEMP","WOMEN","PC_LF","Q","2018-Q3",5.072467,
"DNK","UNEMP","WOMEN","PC_LF","Q","2018-Q4",5.344761,
"DNK","UNEMP","WOMEN","PC_LF","Q","2019-Q1",5.570093,
"DNK","UNEMP","WOMEN","PC_LF","Q","2019-Q2",4.925146,
"DNK","UNEMP","WOMEN","PC_LF","Q","2019-Q3",5.094546,
"FIN","UNEMP","MEN","PC_LF","Q","1998-Q1",11.11304,
"FIN","UNEMP","MEN","PC_LF","Q","1998-Q2",11.21699,
"FIN","UNEMP","MEN","PC_LF","Q","1998-Q3",11.22958,
"FIN","UNEMP","MEN","PC_LF","Q","1998-Q4",10.23558,
"FIN","UNEMP","MEN","PC_LF","Q","1999-Q1",10.18905,
"FIN","UNEMP","MEN","PC_LF","Q","1999-Q2",9.590614,
"FIN","UNEMP","MEN","PC_LF","Q","1999-Q3",9.504342,
"FIN","UNEMP","MEN","PC_LF","Q","1999-Q4",9.748597,
"FIN","UNEMP","MEN","PC_LF","Q","2000-Q1",9.816637,
"FIN","UNEMP","MEN","PC_LF","Q","2000-Q2",9.06654,
"FIN","UNEMP","MEN","PC_LF","Q","2000-Q3",8.776239,
"FIN","UNEMP","MEN","PC_LF","Q","2000-Q4",8.683848,
"FIN","UNEMP","MEN","PC_LF","Q","2001-Q1",8.401618,
"FIN","UNEMP","MEN","PC_LF","Q","2001-Q2",8.589642,
"FIN","UNEMP","MEN","PC_LF","Q","2001-Q3",8.738757,
"FIN","UNEMP","MEN","PC_LF","Q","2001-Q4",8.772945,
"FIN","UNEMP","MEN","PC_LF","Q","2002-Q1",8.742887,
"FIN","UNEMP","MEN","PC_LF","Q","2002-Q2",9.295726,
"FIN","UNEMP","MEN","PC_LF","Q","2002-Q3",9.424855,
"FIN","UNEMP","MEN","PC_LF","Q","2002-Q4",9.02374,
"FIN","UNEMP","MEN","PC_LF","Q","2003-Q1",9.056095,
"FIN","UNEMP","MEN","PC_LF","Q","2003-Q2",9.597434,
"FIN","UNEMP","MEN","PC_LF","Q","2003-Q3",9.094831,
"FIN","UNEMP","MEN","PC_LF","Q","2003-Q4",8.930885,
"FIN","UNEMP","MEN","PC_LF","Q","2004-Q1",8.930775,
"FIN","UNEMP","MEN","PC_LF","Q","2004-Q2",8.874792,
"FIN","UNEMP","MEN","PC_LF","Q","2004-Q3",8.574765,
"FIN","UNEMP","MEN","PC_LF","Q","2004-Q4",8.545401,
"FIN","UNEMP","MEN","PC_LF","Q","2005-Q1",8.582283,
"FIN","UNEMP","MEN","PC_LF","Q","2005-Q2",8.36848,
"FIN","UNEMP","MEN","PC_LF","Q","2005-Q3",7.920969,
"FIN","UNEMP","MEN","PC_LF","Q","2005-Q4",7.802639,
"FIN","UNEMP","MEN","PC_LF","Q","2006-Q1",7.712849,
"FIN","UNEMP","MEN","PC_LF","Q","2006-Q2",7.671835,
"FIN","UNEMP","MEN","PC_LF","Q","2006-Q3",7.272645,
"FIN","UNEMP","MEN","PC_LF","Q","2006-Q4",6.861054,
"FIN","UNEMP","MEN","PC_LF","Q","2007-Q1",6.885528,
"FIN","UNEMP","MEN","PC_LF","Q","2007-Q2",6.454634,
"FIN","UNEMP","MEN","PC_LF","Q","2007-Q3",6.467977,
"FIN","UNEMP","MEN","PC_LF","Q","2007-Q4",6.340502,
"FIN","UNEMP","MEN","PC_LF","Q","2008-Q1",5.880109,
"FIN","UNEMP","MEN","PC_LF","Q","2008-Q2",6.186223,
"FIN","UNEMP","MEN","PC_LF","Q","2008-Q3",5.904796,
"FIN","UNEMP","MEN","PC_LF","Q","2008-Q4",6.310082,
"FIN","UNEMP","MEN","PC_LF","Q","2009-Q1",7.633935,
"FIN","UNEMP","MEN","PC_LF","Q","2009-Q2",9.272792,
"FIN","UNEMP","MEN","PC_LF","Q","2009-Q3",9.108963,
"FIN","UNEMP","MEN","PC_LF","Q","2009-Q4",9.542809,
"FIN","UNEMP","MEN","PC_LF","Q","2010-Q1",9.609464,
"FIN","UNEMP","MEN","PC_LF","Q","2010-Q2",9.103273,
"FIN","UNEMP","MEN","PC_LF","Q","2010-Q3",9.007164,
"FIN","UNEMP","MEN","PC_LF","Q","2010-Q4",8.655423,
"FIN","UNEMP","MEN","PC_LF","Q","2011-Q1",8.509242,
"FIN","UNEMP","MEN","PC_LF","Q","2011-Q2",8.296495,
"FIN","UNEMP","MEN","PC_LF","Q","2011-Q3",8.50145,
"FIN","UNEMP","MEN","PC_LF","Q","2011-Q4",8.311793,
"FIN","UNEMP","MEN","PC_LF","Q","2012-Q1",8.03968,
"FIN","UNEMP","MEN","PC_LF","Q","2012-Q2",8.234468,
"FIN","UNEMP","MEN","PC_LF","Q","2012-Q3",8.525833,
"FIN","UNEMP","MEN","PC_LF","Q","2012-Q4",8.327704,
"FIN","UNEMP","MEN","PC_LF","Q","2013-Q1",8.848401,
"FIN","UNEMP","MEN","PC_LF","Q","2013-Q2",8.896526,
"FIN","UNEMP","MEN","PC_LF","Q","2013-Q3",8.802026,
"FIN","UNEMP","MEN","PC_LF","Q","2013-Q4",8.750809,
"FIN","UNEMP","MEN","PC_LF","Q","2014-Q1",8.980827,
"FIN","UNEMP","MEN","PC_LF","Q","2014-Q2",9.067198,
"FIN","UNEMP","MEN","PC_LF","Q","2014-Q3",9.341221,
"FIN","UNEMP","MEN","PC_LF","Q","2014-Q4",9.910059,
"FIN","UNEMP","MEN","PC_LF","Q","2015-Q1",9.641748,
"FIN","UNEMP","MEN","PC_LF","Q","2015-Q2",9.873645,
"FIN","UNEMP","MEN","PC_LF","Q","2015-Q3",10.01918,
"FIN","UNEMP","MEN","PC_LF","Q","2015-Q4",9.965388,
"FIN","UNEMP","MEN","PC_LF","Q","2016-Q1",9.389807,
"FIN","UNEMP","MEN","PC_LF","Q","2016-Q2",8.918594,
"FIN","UNEMP","MEN","PC_LF","Q","2016-Q3",8.813735,
"FIN","UNEMP","MEN","PC_LF","Q","2016-Q4",9.025323,
"FIN","UNEMP","MEN","PC_LF","Q","2017-Q1",9.106881,
"FIN","UNEMP","MEN","PC_LF","Q","2017-Q2",8.89991,
"FIN","UNEMP","MEN","PC_LF","Q","2017-Q3",8.78418,
"FIN","UNEMP","MEN","PC_LF","Q","2017-Q4",8.699581,
"FIN","UNEMP","MEN","PC_LF","Q","2018-Q1",8.027986,
"FIN","UNEMP","MEN","PC_LF","Q","2018-Q2",7.435133,
"FIN","UNEMP","MEN","PC_LF","Q","2018-Q3",7.309395,
"FIN","UNEMP","MEN","PC_LF","Q","2018-Q4",6.907321,
"FIN","UNEMP","MEN","PC_LF","Q","2019-Q1",7.173047,
"FIN","UNEMP","MEN","PC_LF","Q","2019-Q2",7.221146,
"FIN","UNEMP","MEN","PC_LF","Q","2019-Q3",7.323621,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q1",11.48273,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q2",11.60434,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q3",11.59569,
"FIN","UNEMP","TOT","PC_LF","Q","1998-Q4",10.9794,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q1",10.35891,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q2",10.29433,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q3",10.10153,
"FIN","UNEMP","TOT","PC_LF","Q","1999-Q4",10.11853,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q1",10.45317,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q2",9.833805,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q3",9.559106,
"FIN","UNEMP","TOT","PC_LF","Q","2000-Q4",9.368553,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q1",9.214191,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q2",9.055332,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q3",9.123038,
"FIN","UNEMP","TOT","PC_LF","Q","2001-Q4",9.113922,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q1",9.060881,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q2",9.172154,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q3",9.131653,
"FIN","UNEMP","TOT","PC_LF","Q","2002-Q4",8.994428,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q1",8.964339,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q2",9.224829,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q3",8.974163,
"FIN","UNEMP","TOT","PC_LF","Q","2003-Q4",8.955783,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q1",8.840672,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q2",9.133714,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q3",8.723251,
"FIN","UNEMP","TOT","PC_LF","Q","2004-Q4",8.596224,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q1",8.641744,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q2",8.459165,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q3",8.178449,
"FIN","UNEMP","TOT","PC_LF","Q","2005-Q4",8.252974,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q1",7.969766,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q2",7.883812,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q3",7.669023,
"FIN","UNEMP","TOT","PC_LF","Q","2006-Q4",7.354237,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q1",7.172797,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q2",6.780075,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q3",6.84606,
"FIN","UNEMP","TOT","PC_LF","Q","2007-Q4",6.617923,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q1",6.280715,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q2",6.427258,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q3",6.286057,
"FIN","UNEMP","TOT","PC_LF","Q","2008-Q4",6.483365,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q1",7.165455,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q2",8.436099,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q3",8.52582,
"FIN","UNEMP","TOT","PC_LF","Q","2009-Q4",8.872569,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q1",8.704925,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q2",8.482079,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q3",8.292726,
"FIN","UNEMP","TOT","PC_LF","Q","2010-Q4",8.097198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q1",8.108198,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q2",7.81869,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q3",7.731849,
"FIN","UNEMP","TOT","PC_LF","Q","2011-Q4",7.467468,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q1",7.485381,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q2",7.607452,
"FIN","UNEMP","TOT","PC_LF","Q","2012-Q3",8.027275,
